"ROW_NO","WAGES","EDUCATION","AGE","SEX","LANGUAGE"
"6272",,"6","73","Male","Other"
"6273","20","13","48","Male","English"
"6274","39.2099990844727","12","37","Male","English"
"6275","8","14","40","Female","English"
"6276","22.0200004577637","14","31","Male","English"
"6277",,"13","47","Male","English"
"6278",,"14.5","23","Female","English"
"6279",,"14","66","Female","English"
"6280","16.25","14","34","Male","English"
"6281",,"13.5","45","Male","Other"
"6282","6.73999977111816","12.1000003814697","18","Female","English"
"6283","13.8999996185303","17","28","Male","English"
"6284","19.6499996185303","12.5","33","Female","English"
"6285","12.8000001907349","14","58","Female","English"
"6286","26.2399997711182","12","34","Male","English"
"6287","28.7900009155273","14","35","Female","English"
"6288","15.5299997329712","12.5","38","Female","English"
"6289",,"6","62","Female","English"
"6290","13.6400003433228","12.1000003814697","41","Male","Other"
"6291","6.5","12","17","Male","English"
"6292",,"6","58","Male","English"
"6293","26","11","61","Male","Other"
"6294","13.1800003051758","18.5","27","Male","English"
"6295",,"16","55","Female","English"
"6296","16","14","51","Female","English"
"6297","33.3600006103516","13","45","Male","English"
"6298","10.9300003051758","13","35","Female","English"
"6299","26.3700008392334","9","58","Male","English"
"6300",,"12","32","Male","English"
"6301","11.4300003051758","10","26","Female","English"
"6302",,"17","31","Female","English"
"6303","18.9200000762939","10","57","Male","English"
"6304",,"12","64","Female","English"
"6305",,"0","78","Female","English"
"6306","7.65999984741211","15.3000001907349","24","Female","English"
"6307",,"12.5","32","Female","English"
"6308","17",,"26","Female","English"
"6309",,,"16","Male","NA"
"6310",,"9","66","Female","English"
"6311","23.0499992370605","10","51","Male","French"
"6312","7.5","12.1000003814697","32","Female","English"
"6313",,"8","57","Female","English"
"6314","13","15","26","Female","English"
"6315",,"13.1999998092651","63","Female","English"
"6316","27","20","40","Female","Other"
"6317","29.8700008392334","20","60","Male","Other"
"6318","10.710000038147","15","35","Female","English"
"6319","6.69999980926514","16","59","Female","French"
"6320",,"8","68","Female","English"
"6321","6.84999990463257","15.5","20","Female","English"
"6322",,"12","56","Female","English"
"6323","25.7900009155273","11","31","Male","English"
"6324","5.86999988555908","11","34","Male","Other"
"6325","6.90000009536743","15.5","21","Male","English"
"6326",,"8","90","Male","Other"
"6327","5","10","16","Male","English"
"6328",,"12","60","Female","English"
"6329","7.23000001907349","11","35","Female","English"
"6330",,"8","73","Male","English"
"6331","21.9500007629395","18","26","Male","English"
"6332","16.5699996948242","12.5","36","Male","English"
"6333","13","20","26","Female","English"
"6334",,"10.5","62","Male","English"
"6335","16.1499996185303","17.2999992370605","34","Female","English"
"6336","6.69999980926514","10","22","Female","English"
"6337",,"9","66","Male","English"
"6338",,"7","56","Female","Other"
"6339",,"17.5","67","Male","English"
"6340",,"14","30","Male","English"
"6341",,"12","66","Male","English"
"6342",,"11.5","45","Female","English"
"6343",,"8","59","Male","English"
"6344","16","9","38","Male","English"
"6345","15","13","54","Male","Other"
"6346","14.0299997329712","14.8000001907349","32","Female","French"
"6347","6.75","12","18","Female","English"
"6348","24.9599990844727",,"33","Male","English"
"6349",,"10","54","Male","Other"
"6350",,"12","43","Male","French"
"6351",,"10.5","54","Male","English"
"6352","26.7600002288818","13","38","Male","French"
"6353","8.89999961853027","12","20","Female","English"
"6354",,"17","39","Male","Other"
"6355","26.8799991607666","12.5","34","Male","English"
"6356","5.69999980926514","15.6000003814697","20","Female","English"
"6357",,"10","66","Male","English"
"6358",,"10","84","Female","English"
"6359",,"12","51","Male","English"
"6360","46.4199981689453","18","59","Male","Other"
"6361","7.57999992370605","12","47","Female","English"
"6362",,"12","86","Female","English"
"6363","13.9899997711182","12.5","37","Female","English"
"6364","6.34999990463257",,"16","Male","NA"
"6365","14.8500003814697","12.5","48","Female","English"
"6366",,"8","70","Female","French"
"6367",,"7","80","Male","Other"
"6368",,"12","17","Female","English"
"6369",,"5","85","Female","Other"
"6370",,"10","73","Male","English"
"6371","7","14.3000001907349","23","Male","English"
"6372","3.83999991416931","13","37","Female","English"
"6373",,"12","54","Female","English"
"6374","17.1599998474121","13.6000003814697","42","Female","English"
"6375",,"14","63","Male","English"
"6376",,"12","40","Female","English"
"6377","20.5","17","56","Female","English"
"6378","6.75","12","17","Male","English"
"6379",,"10","72","Male","Other"
"6380","9.19999980926514","13.8000001907349","26","Female","English"
"6381","17.25","7","44","Male","English"
"6382",,"10","63","Male","English"
"6383",,"11","46","Female","English"
"6384","6.96000003814697","12.5","21","Female","English"
"6385",,"10","71","Male","English"
"6386",,"12","30","Male","English"
"6387","23.3199996948242","17.3999996185303","39","Male","English"
"6388","11.5200004577637","4.80000019073486","23","Female","English"
"6389","24.6900005340576","12","35","Female","English"
"6390",,,"35","Male","NA"
"6391",,"14","72","Male","Other"
"6392","6.69999980926514","13","19","Male","English"
"6393","18.5","15","24","Female","English"
"6394","9.60999965667725","15.5","22","Male","English"
"6395",,"11","16","Male","English"
"6396","16.3199996948242","9","56","Male","Other"
"6397","13.9200000762939","12","54","Female","English"
"6398","7","20","41","Male","Other"
"6399",,"11","62","Female","Other"
"6400","6.80000019073486","13.8000001907349","21","Female","English"
"6401","16.6900005340576","12","32","Male","English"
"6402","14",,"22","Female","English"
"6403",,"12.8999996185303","48","Male","English"
"6404","9.25","10","47","Female","Other"
"6405","39.8400001525879","19","55","Male","Other"
"6406","42.4500007629395","13.6000003814697","20","Female","English"
"6407","29.7600002288818","12","37","Male","English"
"6408","16.8999996185303","14","42","Female","English"
"6409",,"18","52","Female","English"
"6410",,"12","75","Female","English"
"6411","8","13","39","Female","English"
"6412",,"18","72","Male","English"
"6413",,"20","72","Female","English"
"6414","8.31999969482422","19","50","Female","English"
"6415","13.4200000762939","15","37","Male","English"
"6416","12",,"32","Male","English"
"6417",,"12","19","Male","Other"
"6418","9.22000026702881","12","20","Female","English"
"6419",,"11.5","40","Male","English"
"6420","12.8000001907349","12","34","Female","English"
"6421",,"13","55","Female","Other"
"6422","7.75","12","37","Female","French"
"6423","25.9200000762939","13","33","Male","English"
"6424","20.7600002288818","16.5","37","Male","English"
"6425","12.0900001525879","19.1000003814697","30","Female","English"
"6426",,"10","33","Male","English"
"6427","10.6000003814697","12","69","Male","English"
"6428","18.2399997711182","10","34","Female","English"
"6429",,"14","52","Female","English"
"6430",,"8","69","Male","English"
"6431",,"13.5","20","Male","Other"
"6432",,"10","67","Female","English"
"6433","11.2600002288818","12.5","40","Female","English"
"6434","11.8900003433228","17.2000007629395","27","Female","Other"
"6435","7.5","12","20","Male","English"
"6436",,"10.5","66","Female","French"
"6437","7.23999977111816","11","21","Female","English"
"6438","9.82999992370605","17.7999992370605","24","Female","English"
"6439","12.6899995803833","10","34","Female","Other"
"6440",,"8","64","Female","French"
"6441",,"8","64","Female","Other"
"6442",,"15.1000003814697","28","Female","English"
"6443",,"11","51","Male","English"
"6444","11.6400003433228","20","54","Male","English"
"6445",,"8","71","Male","English"
"6446",,"13.5","31","Male","English"
"6447",,"14","37","Female","English"
"6448",,"10","17","Female","French"
"6449","16.2800006866455","14.5","29","Female","English"
"6450",,"12","51","Male","English"
"6451",,"12","40","Male","English"
"6452",,"8","71","Female","English"
"6453","7","11","17","Male","English"
"6454",,"10","16","Male","English"
"6455",,"6","72","Male","Other"
"6456","8.5","10","41","Female","English"
"6457",,"4","82","Female","English"
"6458",,"10","16","Female","French"
"6459",,"14","20","Male","Other"
"6460","12.4499998092651","14","34","Female","English"
"6461",,"12","77","Female","French"
"6462","16.5400009155273","19","25","Male","English"
"6463","13.7299995422363","12.5","23","Male","English"
"6464",,"11.5","53","Male","Other"
"6465",,"18.5","60","Male","NA"
"6466","7.53999996185303","12","59","Female","English"
"6467","11","13","37","Female","English"
"6468","15.1599998474121","15","32","Female","English"
"6469","13.1300001144409","13","32","Female","English"
"6470",,"12.5","28","Female","English"
"6471","20.2999992370605","18","26","Male","Other"
"6472",,"14","65","Female","English"
"6473",,"11","83","Female","Other"
"6474","10.6999998092651","11","45","Female","English"
"6475",,"13.5","32","Female","English"
"6476","19.4699993133545","11","49","Male","English"
"6477",,"8","62","Female","English"
"6478","35.6599998474121","19","44","Male","English"
"6479","14.1300001144409","8","54","Male","English"
"6480","16.2999992370605",,"43","Female","English"
"6481","19.0499992370605","12.6000003814697","48","Female","English"
"6482","23.9699993133545","13","57","Male","English"
"6483",,"10.5","26","Male","French"
"6484",,"16","74","Male","English"
"6485","26.7800006866455","15","42","Male","English"
"6486","24","14","33","Male","English"
"6487","7.5","13.5","59","Female","Other"
"6488","14.2799997329712","13","46","Female","English"
"6489",,"8","58","Male","English"
"6490","16.5","13","51","Male","French"
"6491","10","13","40","Male","English"
"6492",,"14","21","Male","Other"
"6493",,"17.2999992370605","44","Female","English"
"6494","7","12","18","Female","English"
"6495",,"11","52","Male","English"
"6496","22.0699996948242","19.5","31","Female","English"
"6497","28","10.5","48","Male","English"
"6498",,"13","72","Female","English"
"6499",,"11.5","38","Male","English"
"6500","6.5","12.5","22","Female","English"
"6501","27.5","12","36","Female","Other"
"6502","18.7600002288818","18","31","Female","English"
"6503",,"12","30","Male","English"
"6504",,"10","41","Male","French"
"6505","7.82999992370605","13.5","20","Male","English"
"6506",,"13","81","Female","English"
"6507","10.0299997329712","12.5","41","Female","Other"
"6508",,"13","28","Male","Other"
"6509","23.9699993133545","14","45","Female","English"
"6510",,"14.6000003814697","44","Male","French"
"6511",,"7","62","Male","English"
"6512","22.0799999237061","20","38","Male","English"
"6513","24","17.3999996185303","32","Female","English"
"6514","14.210000038147","14","40","Female","English"
"6515","7.44999980926514","12","21","Male","English"
"6516","14.3999996185303",,"47","Male","Other"
"6517","34.9099998474121","17","36","Male","English"
"6518",,"12","66","Male","Other"
"6519","48","18","30","Male","English"
"6520",,"13","78","Female","English"
"6521",,"13.1000003814697","40","Female","English"
"6522",,"13","19","Male","English"
"6523",,"10.5","80","Female","English"
"6524",,"12","36","Female","Other"
"6525",,"9","77","Male","English"
"6526",,"12","26","Male","English"
"6527",,"13","25","Female","English"
"6528","6.69999980926514","16","21","Female","English"
"6529",,,"33","Male","French"
"6530",,"8.5","89","Female","English"
"6531",,"12","20","Male","English"
"6532",,"16","58","Male","English"
"6533","23.8400001525879","13","53","Male","English"
"6534",,"13","77","Male","English"
"6535","19.2000007629395","12.5","34","Male","English"
"6536",,"10","59","Female","English"
"6537","14.3999996185303","8","39","Male","Other"
"6538","6.96999979019165","12.3000001907349","30","Male","English"
"6539","7.75","9","51","Female","English"
"6540",,"13","44","Female","English"
"6541","35.1199989318848","12","51","Male","English"
"6542","6.78000020980835","12","18","Female","English"
"6543",,"20","53","Male","English"
"6544","20.1900005340576","16.5","25","Female","English"
"6545","19.2000007629395",,"62","Male","English"
"6546","20.2999992370605","17","34","Female","English"
"6547",,"12","45","Female","English"
"6548","6.71999979019165","10.3999996185303","22","Male","NA"
"6549",,"11","40","Female","English"
"6550","11.1700000762939",,"24","Female","English"
"6551",,"9","16","Male","English"
"6552","13.5699996948242",,"17","Male","NA"
"6553",,"9","67","Female","English"
"6554",,"8","19","Female","English"
"6555","6.69999980926514","13.5","23","Female","English"
"6556",,"10","40","Female","English"
"6557",,"13","86","Female","English"
"6558","23.4500007629395","17.2999992370605","27","Male","French"
"6559","34.560001373291","18","44","Male","English"
"6560","23.5599994659424","13","35","Female","English"
"6561",,"8","69","Female","English"
